cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
06,Colima,008,Minatitlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,27,Accidentes
06,Colima,008,Minatitlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,38,Accidentes
06,Colima,008,Minatitlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,29,Accidentes
06,Colima,008,Minatitlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,27,Accidentes
06,Colima,008,Minatitlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,96,Accidentes
06,Colima,008,Minatitlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,121,Accidentes
06,Colima,008,Minatitlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,117,Accidentes
06,Colima,008,Minatitlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,118,Accidentes
06,Colima,008,Minatitlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,121,Accidentes
06,Colima,008,Minatitlán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,139,Accidentes
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,1997,0,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2000,5,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2001,1,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2002,0,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2003,1,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2004,0,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2005,1,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2006,1,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2007,1,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2008,0,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2009,2,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2010,1,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2011,3,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2012,1,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2014,1,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2018,2,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2019,1,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2020,3,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2021,8,Víctimas
06,Colima,008,Minatitlán,6200009438,Víctimas muertas en los accidentes de tránsito,2022,4,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,1997,3,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2000,39,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2001,25,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2002,16,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2003,23,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2004,20,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2005,34,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2006,23,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2007,15,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2008,21,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2009,10,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2010,5,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2011,7,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2012,6,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2013,5,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2014,6,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2015,10,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2016,8,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2017,4,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2018,5,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2019,3,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2020,10,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2021,26,Víctimas
06,Colima,008,Minatitlán,6200009439,Víctimas heridas en los accidentes de tránsito,2022,30,Víctimas
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,212,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,272,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,323,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,336,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,361,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,358,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,300,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,325,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,496,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,555,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,639,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,686,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,664,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,763,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,662,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,562,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,766,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,690,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,646,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,719,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,732,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,653,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,511,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,529,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,524,Accidentes
06,Colima,009,Tecomán,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,448,Accidentes
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,1997,8,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,1998,6,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,1999,13,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2000,5,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2001,9,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2002,4,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2003,7,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2004,8,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2005,15,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2006,5,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2007,5,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2008,10,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2009,5,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2010,9,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2011,23,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2012,8,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2013,2,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2015,2,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2016,8,Víctimas
06,Colima,009,Tecomán,6200009438,Víctimas muertas en los accidentes de tránsito,2020,2,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,1997,79,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,1998,166,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,1999,132,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2000,171,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2001,157,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2002,124,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2003,143,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2004,157,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2005,224,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2006,241,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2007,255,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2008,252,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2009,301,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2010,274,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2011,708,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2012,707,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2013,671,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2014,680,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2015,611,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2016,717,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2017,731,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2018,648,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2019,518,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2020,462,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2021,519,Víctimas
06,Colima,009,Tecomán,6200009439,Víctimas heridas en los accidentes de tránsito,2022,449,Víctimas
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,213,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,408,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,544,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,606,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,722,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,868,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,892,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,750,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,759,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,703,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,1199,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,1182,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,1065,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,1069,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,1057,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,1144,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,1146,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,1495,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,1745,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,1746,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,1504,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,1366,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,1434,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,1060,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,1183,Accidentes
06,Colima,010,Villa de Álvarez,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,1160,Accidentes
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,1997,3,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,1998,6,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,1999,5,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2000,1,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2001,13,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2002,2,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2003,9,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2004,31,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2005,5,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2006,13,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2007,8,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2008,4,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2009,1,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2010,2,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2011,1,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2012,4,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2013,10,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2014,7,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2015,4,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2016,6,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2017,8,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2018,5,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2019,4,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2020,10,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2021,15,Víctimas
06,Colima,010,Villa de Álvarez,6200009438,Víctimas muertas en los accidentes de tránsito,2022,8,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,1997,102,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,1998,106,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,1999,243,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2000,245,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2001,259,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2002,256,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2003,322,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2004,238,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2005,270,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2006,291,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2007,327,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2008,291,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2009,342,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2010,364,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2011,359,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2012,542,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2013,540,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2014,498,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2015,421,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2016,477,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2017,372,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2018,423,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2019,220,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2020,226,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2021,250,Víctimas
06,Colima,010,Villa de Álvarez,6200009439,Víctimas heridas en los accidentes de tránsito,2022,335,Víctimas

